annotation	chrom	chromEnd	chromStart	createdBy	lastModifiedBy	lastModified	track	dupe
noPeak	chr10	3416099.0	3334199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	3462799.0	3418199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	3559499.0	3520399.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	3652199.0	3603699.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	3807699.0	3700299.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	3825399.0	3812799.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	3832199.0	3826799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	4059999.0	3993999.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	4245999.0	4141499.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	4284599.0	4275399.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	4291499.0	4285199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	4347699.0	4296299.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	4584999.0	4443999.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5342999.0	5159499.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	5708099.0	5703899.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	5711999.0	5708399.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	5727199.0	5723699.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	5731099.0	5727599.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5734799.0	5732399.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5738099.0	5734999.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5750999.0	5741399.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5808199.0	5759699.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5818399.0	5815999.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5843999.0	5824999.0	th798@nau.edu	th798@nau.edu	1632258695.0922933	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	5854799.0	5849099.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5919199.0	5876199.0	th798@nau.edu	th798@nau.edu	1632258689.4544423	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	5931599.0	5927999.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	5976399.0	5942799.0	th798@nau.edu	th798@nau.edu	1632258682.4072156	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6009399.0	5993399.0	th798@nau.edu	th798@nau.edu	1632258707.8602548	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	6019299.0	6014799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6045199.0	6026799.0	th798@nau.edu	th798@nau.edu	1632258713.0133784	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6086199.0	6061199.0	th798@nau.edu	th798@nau.edu	1632258718.5262148	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6124999.0	6109799.0	th798@nau.edu	th798@nau.edu	1632258822.793625	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	6135399.0	6131599.0	th798@nau.edu	th798@nau.edu	1632258753.9371824	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6159799.0	6139599.0	th798@nau.edu	th798@nau.edu	1632258725.7497876	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6235999.0	6214999.0	th798@nau.edu	th798@nau.edu	1632258804.6714303	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	6252199.0	6246199.0	th798@nau.edu	th798@nau.edu	1632258796.6054702	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6308999.0	6262199.0	th798@nau.edu	th798@nau.edu	1632258809.4908845	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6566799.0	6529599.0	th798@nau.edu	th798@nau.edu	1632258832.9276347	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	6628199.0	6622199.0	th798@nau.edu	th798@nau.edu	1632258852.5906007	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6662599.0	6631999.0	th798@nau.edu	th798@nau.edu	1632258841.751811	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	6752399.0	6676799.0	th798@nau.edu	th798@nau.edu	1632258864.9455905	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	6763899.0	6761549.0	th798@nau.edu	th798@nau.edu	1632258920.9215505	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	6765849.0	6764199.0	th798@nau.edu	th798@nau.edu	1632258910.7790866	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	6822299.0	6818349.0	th798@nau.edu	th798@nau.edu	1632258889.6003878	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	6826949.0	6822749.0	th798@nau.edu	th798@nau.edu	1632258901.5285757	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7046999.0	6843799.0	th798@nau.edu	th798@nau.edu	1632258993.2411113	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7382399.0	7066399.0	th798@nau.edu	th798@nau.edu	1632259008.5729618	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	7452244.0	7442985.0	th798@nau.edu	th798@nau.edu	1632259225.1333122	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	7460308.0	7453736.0	th798@nau.edu	th798@nau.edu	1632259232.5746293	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7690298.0	7479441.0	th798@nau.edu	th798@nau.edu	1632259244.7831097	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7708949.0	7705849.0		th798@nau.edu	1632259313.8218627	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7711999.0	7709149.0		th798@nau.edu	1632259320.234808	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7785499.0	7715849.0	th798@nau.edu	th798@nau.edu	1632259335.1567805	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7825749.0	7787899.0	th798@nau.edu	th798@nau.edu	1632259352.1211762	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	7830049.0	7827349.0	th798@nau.edu	th798@nau.edu	1632259357.2975867	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	7833849.0	7830849.0	th798@nau.edu	th798@nau.edu	1632259365.8539045	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7856449.0	7842249.0	th798@nau.edu	th798@nau.edu	1632259375.1341405	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	7860649.0	7858299.0	th798@nau.edu	th798@nau.edu	1632259361.6050093	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	7863199.0	7861099.0	th798@nau.edu	th798@nau.edu	1632259368.970531	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	7911549.0	7865799.0	th798@nau.edu	th798@nau.edu	1632259381.8028848	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	8016299.0	7922499.0	th798@nau.edu	th798@nau.edu	1632259419.26779	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	8367999.0	8117199.0	th798@nau.edu	th798@nau.edu	1632259435.9058602	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	8775599.0	8424799.0	th798@nau.edu	th798@nau.edu	1632259450.5429115	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	9163799.0	8793799.0	th798@nau.edu	th798@nau.edu	1632259462.9996078	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	10763999.0	9377999.0	th798@nau.edu	th798@nau.edu	1632259496.5999694	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	11069599.0	11060999.0	th798@nau.edu	th798@nau.edu	1632259537.516126	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11143799.0	11099599.0	th798@nau.edu	th798@nau.edu	1632259630.7898881	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11200649.0	11150399.0	th798@nau.edu	th798@nau.edu	1632259597.32193	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11207449.0	11203499.0		th798@nau.edu	1632259579.8550465	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11210849.0	11207899.0		th798@nau.edu	1632259584.1103349	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11247199.0	11213699.0	th798@nau.edu	th798@nau.edu	1632259603.880424	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11362199.0	11320399.0	th798@nau.edu	th798@nau.edu	1632259626.3881876	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11387389.0	11385639.0		th798@nau.edu	1632259672.5306501	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11389969.0	11387439.0		th798@nau.edu	1632259668.4235418	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11481199.0	11396999.0	th798@nau.edu	th798@nau.edu	1632259637.5977957	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11640799.0	11489599.0	th798@nau.edu	th798@nau.edu	1632259695.4603806	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	11653149.0	11650449.0	th798@nau.edu	th798@nau.edu	1632259703.5764878	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	11656299.0	11653399.0	th798@nau.edu	th798@nau.edu	1632259707.952505	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11696599.0	11658249.0	th798@nau.edu	th798@nau.edu	1632259713.5612078	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11722149.0	11699899.0	th798@nau.edu	th798@nau.edu	1632259764.9787798	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	11727199.0	11723999.0	th798@nau.edu	th798@nau.edu	1632259752.218267	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	11729149.0	11727449.0	th798@nau.edu	th798@nau.edu	1632259757.3364096	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11775599.0	11736799.0	th798@nau.edu	th798@nau.edu	1632259738.9447613	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	11784649.0	11782749.0	th798@nau.edu	th798@nau.edu	1632259918.5125275	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	11786999.0	11784999.0	th798@nau.edu	th798@nau.edu	1632259923.877121	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11843999.0	11790599.0	th798@nau.edu	th798@nau.edu	1632259745.32925	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	11865649.0	11863149.0	th798@nau.edu	th798@nau.edu	1632259945.4981737	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	11867649.0	11865849.0	th798@nau.edu	th798@nau.edu	1632259940.4576201	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11903899.0	11868799.0	th798@nau.edu	th798@nau.edu	1632259955.2447033	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	11997499.0	11916249.0	th798@nau.edu	th798@nau.edu	1632259965.5426633	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12076499.0	12001499.0		th798@nau.edu	1632259989.9866557	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	12084399.0	12082299.0	th798@nau.edu	th798@nau.edu	1632260002.3050084	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	12088199.0	12084699.0	th798@nau.edu	th798@nau.edu	1632260042.6353092	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12107799.0	12090099.0	th798@nau.edu	th798@nau.edu	1632260049.426839	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	12111299.0	12109099.0	th798@nau.edu	th798@nau.edu	1632260005.425193	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	12113799.0	12111599.0	th798@nau.edu	th798@nau.edu	1632260036.304856	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12167299.0	12116699.0	th798@nau.edu	th798@nau.edu	1632260052.9632616	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	12171699.0	12168699.0	th798@nau.edu	th798@nau.edu	1632260012.6217434	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	12180999.0	12171799.0		th798@nau.edu	1632260021.5669165	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12231199.0	12183099.0	th798@nau.edu	th798@nau.edu	1632260057.2363145	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	12237499.0	12232999.0	th798@nau.edu	th798@nau.edu	1632260026.6776755	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	12241299.0	12238099.0	th798@nau.edu	th798@nau.edu	1632260030.6464458	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12359299.0	12243099.0	th798@nau.edu	th798@nau.edu	1632260062.3360772	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	12391899.0	12387399.0	th798@nau.edu	th798@nau.edu	1632260088.368543	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	12394799.0	12392399.0	th798@nau.edu	th798@nau.edu	1632260093.0316427	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12629999.0	12406499.0	th798@nau.edu	th798@nau.edu	1632260071.1462812	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	12989999.0	12646499.0	th798@nau.edu	th798@nau.edu	1632260109.976282	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13127999.0	13057999.0	th798@nau.edu	th798@nau.edu	1632260130.9883077	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13142099.0	13139449.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13195799.0	13147749.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13320499.0	13216999.0	th798@nau.edu	th798@nau.edu	1632260126.6444993	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13341849.0	13339249.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13343099.0	13341949.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13344279.0	13343179.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13345739.0	13344299.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13385249.0	13347799.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13389999.0	13386049.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13394349.0	13390599.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13423849.0	13395499.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13477949.0	13432699.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13542249.0	13490199.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13570249.0	13565999.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13574649.0	13571299.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13624249.0	13576499.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13629049.0	13625999.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13631499.0	13629499.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13672449.0	13655749.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13724249.0	13682799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13744299.0	13733699.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13748999.0	13745099.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13751749.0	13749899.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13793999.0	13768399.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13863999.0	13835049.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13869149.0	13867399.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13871899.0	13869799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13918349.0	13883999.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	13933049.0	13928599.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	13936849.0	13933499.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13955449.0	13939549.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	13994599.0	13957199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14111799.0	14091799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14181399.0	14139799.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14296599.0	14261199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14406799.0	14352199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14502599.0	14452199.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14573399.0	14550599.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14610199.0	14590899.0				skeletalMuscle_ENCFF290WZR	
peakStart	chr10	14645649.0	14641699.0				skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	14649499.0	14646699.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14682749.0	14657049.0				skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14861499.0	14698499.0	th798@nau.edu	th798@nau.edu	1632260158.7439568	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	14880299.0	14877199.0	th798@nau.edu	th798@nau.edu	1632260165.945249	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	14883399.0	14880899.0	th798@nau.edu	th798@nau.edu	1632260171.155283	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14915899.0	14886099.0	th798@nau.edu	th798@nau.edu	1632260183.7244756	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	14920199.0	14917599.0	th798@nau.edu	th798@nau.edu	1632260179.6660244	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	14923699.0	14920899.0	th798@nau.edu	th798@nau.edu	1632260175.0382504	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	14967699.0	14926199.0	th798@nau.edu	th798@nau.edu	1632260188.037488	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	14995699.0	14992799.0	th798@nau.edu	th798@nau.edu	1632260202.914415	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	14998499.0	14996199.0	th798@nau.edu	th798@nau.edu	1632260213.4757953	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15001799.0	14999299.0	th798@nau.edu	th798@nau.edu	1632260208.3309784	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15005899.0	15002099.0	th798@nau.edu	th798@nau.edu	1632260217.1847994	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15047799.0	15007499.0	th798@nau.edu	th798@nau.edu	1632260222.0847478	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15120799.0	15052399.0	th798@nau.edu	th798@nau.edu	1632260246.9328537	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15139439.0	15137459.0	th798@nau.edu	th798@nau.edu	1632260265.1129217	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15141179.0	15139659.0	th798@nau.edu	th798@nau.edu	1632260270.912151	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15202299.0	15146599.0	th798@nau.edu	th798@nau.edu	1632260256.619002	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15210179.0	15207679.0	th798@nau.edu	th798@nau.edu	1632260290.6020265	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15212119.0	15210379.0	th798@nau.edu	th798@nau.edu	1632260286.0681252	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15248199.0	15214999.0	th798@nau.edu	th798@nau.edu	1632260251.7558362	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15381399.0	15252199.0	th798@nau.edu	th798@nau.edu	1632260305.551541	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15409359.0	15396079.0	th798@nau.edu	th798@nau.edu	1632260315.5669842	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15412459.0	15410439.0	th798@nau.edu	th798@nau.edu	1632260326.1215582	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15415419.0	15412779.0	th798@nau.edu	th798@nau.edu	1632260331.2175255	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15435699.0	15417079.0	th798@nau.edu	th798@nau.edu	1632260319.4174361	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15470699.0	15438499.0	th798@nau.edu	th798@nau.edu	1632260343.2096686	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15476539.0	15475359.0	th798@nau.edu	th798@nau.edu	1632260367.4285467	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15478279.0	15476619.0	th798@nau.edu	th798@nau.edu	1632260373.5390866	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15481759.0	15480039.0	th798@nau.edu	th798@nau.edu	1632260386.155545	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15483879.0	15481879.0	th798@nau.edu	th798@nau.edu	1632260380.0705583	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15521412.0	15485525.0	th798@nau.edu	th798@nau.edu	1632260518.526441	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15546499.0	15544539.0		th798@nau.edu	1632260595.684729	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15549799.0	15546559.0		th798@nau.edu	1632260600.8207731	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15568999.0	15550819.0	th798@nau.edu	th798@nau.edu	1632260557.528631	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15575259.0	15570559.0		th798@nau.edu	1632260605.637964	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15577579.0	15575379.0		th798@nau.edu	1632260611.0565479	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15734499.0	15582599.0		th798@nau.edu	1632260695.47243	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15771999.0	15758499.0		th798@nau.edu	1632260720.2528307	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	15897199.0	15811099.0	th798@nau.edu	th798@nau.edu	1632260741.2553456	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	15902099.0	15898499.0	th798@nau.edu	th798@nau.edu	1632260736.1762624	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	15905999.0	15902399.0	th798@nau.edu	th798@nau.edu	1632260731.3763216	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16014799.0	15908999.0	th798@nau.edu	th798@nau.edu	1632260747.8662095	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16438999.0	16036499.0	th798@nau.edu	th798@nau.edu	1632260765.0031419	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	16479059.0	16477919.0	th798@nau.edu	th798@nau.edu	1632260794.954327	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	16481019.0	16479299.0	th798@nau.edu	th798@nau.edu	1632260801.9212148	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16556899.0	16490799.0	th798@nau.edu	th798@nau.edu	1632260785.2120416	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	16563039.0	16561619.0	th798@nau.edu	th798@nau.edu	1632260825.044817	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	16565079.0	16563159.0	th798@nau.edu	th798@nau.edu	1632260817.5834038	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16599499.0	16571299.0	th798@nau.edu	th798@nau.edu	1632260776.1421027	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16751999.0	16606299.0	th798@nau.edu	th798@nau.edu	1632260849.7365885	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16853199.0	16757199.0	th798@nau.edu	th798@nau.edu	1632260863.0900116	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	16859199.0	16856059.0	th798@nau.edu	th798@nau.edu	1632260878.198357	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	16861659.0	16860139.0	th798@nau.edu	th798@nau.edu	1632260884.5306535	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16869919.0	16867999.0		th798@nau.edu	1632260905.2645576	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16872259.0	16870119.0		th798@nau.edu	1632260909.1588318	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16887499.0	16876799.0	th798@nau.edu	th798@nau.edu	1632260932.5469642	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16944899.0	16897199.0	th798@nau.edu	th798@nau.edu	1632260870.274182	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	16981799.0	16947199.0	th798@nau.edu	th798@nau.edu	1632260946.7752726	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17098799.0	17075099.0	th798@nau.edu	th798@nau.edu	1632260951.2200565	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17233499.0	17140699.0	th798@nau.edu	th798@nau.edu	1632260962.8639915	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	17243399.0	17238499.0	th798@nau.edu	th798@nau.edu	1632260993.655904	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	17246599.0	17243599.0	th798@nau.edu	th798@nau.edu	1632261001.5102792	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17265499.0	17248399.0	th798@nau.edu	th798@nau.edu	1632260971.4661324	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	17271299.0	17266999.0	th798@nau.edu	th798@nau.edu	1632261010.1013162	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	17278999.0	17272199.0	th798@nau.edu	th798@nau.edu	1632261006.1101592	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17341699.0	17284099.0	th798@nau.edu	th798@nau.edu	1632260966.607316	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17382499.0	17344799.0	th798@nau.edu	th798@nau.edu	1632261050.8627055	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17390939.0	17389179.0		th798@nau.edu	1632261085.5108662	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17393039.0	17391159.0		th798@nau.edu	1632261089.6665618	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17422219.0	17394079.0	th798@nau.edu	th798@nau.edu	1632261099.84246	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17426599.0	17423779.0		th798@nau.edu	1632261137.012233	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17429379.0	17426719.0		th798@nau.edu	1632261134.102343	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17486399.0	17435099.0	th798@nau.edu	th798@nau.edu	1632261045.834611	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17619799.0	17502699.0	th798@nau.edu	th798@nau.edu	1632261171.3611028	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	17659259.0	17657579.0	th798@nau.edu	th798@nau.edu	1632261235.950024	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	17661479.0	17659319.0	th798@nau.edu	th798@nau.edu	1632261246.5570307	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17682159.0	17663379.0	th798@nau.edu	th798@nau.edu	1632261256.3189213	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	17686259.0	17683179.0	th798@nau.edu	th798@nau.edu	1632261241.0039392	skeletalMuscle_ENCFF290WZR	
peakEnd	chr10	17688279.0	17686499.0	th798@nau.edu	th798@nau.edu	1632261251.3664927	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	17974499.0	17707499.0	th798@nau.edu	th798@nau.edu	1632261188.1712606	skeletalMuscle_ENCFF290WZR	
noPeak	chr10	111638799.0	111519999.0	Public	Public	1629143964.555209	skeletalMuscle_ENCFF290WZR	
peakStart	chr10	111682799.0	111677399.0	Public	Public	1629143971.7660465	skeletalMuscle_ENCFF290WZR	
